Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	SMG1
Positive Regulation of Lipid Metabolic Process (GO:0045834)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	MTOR
Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	STUB1
Regulation of Cation Channel Activity (GO:2001257)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	ITGB1
Regulation of Chromosome Segregation (GO:0051983)	1/27	0.32050162576396674	0.507786620493927	0	0	2.6759989127480295	3.0449333436587587	PUM2
Response to Insulin (GO:0032868)	2/82	0.3250047090303248	0.5138766139739112	0	0	1.7407801418439717	1.9564899705283807	SYAP1;MTOR
Inorganic Anion Transmembrane Transport (GO:0098661)	2/82	0.3250047090303248	0.5138766139739112	0	0	1.7407801418439717	1.9564899705283807	SLC5A6;SLC12A2
DNA-templated Transcription (GO:0006351)	4/203	0.3261394375666375	0.5142107335938352	0	0	1.4010768126346016	1.5698088665189835	TSC22D1;TAF1B;POLR2D;MRPL12
Regulation of Lipid Biosynthetic Process (GO:0046890)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	MTOR
Acylglycerol Catabolic Process (GO:0046464)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	PNPLA2
Regulation of Microtubule Depolymerization (GO:0031114)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	KATNB1
Regulation of Mitophagy (GO:1901524)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	STUB1
Cellular Response to Hexose Stimulus (GO:0071331)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	IGF1R
Glial Cell Differentiation (GO:0010001)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	GPC1
Negative Regulation of Signaling (GO:0023057)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	PTPN1
Nuclear Membrane Organization (GO:0071763)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	TOR1B
Phospholipid Biosynthetic Process (GO:0008654)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	AGPAT4
Positive Regulation of ATP Metabolic Process (GO:1903580)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	MTOR
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	STUB1
Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	ATM
Primary Neural Tube Formation (GO:0014020)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	VANGL2
Regulation of DNA Biosynthetic Process (GO:2000278)	1/28	0.3301635306782739	0.5142107335938352	0	0	2.5767569689831173	2.8554775547667104	ATM
Monoatomic Cation Homeostasis (GO:0055080)	2/84	0.3354002817734675	0.5218453485876604	0	0	1.698149109150666	1.8551100323372376	SLC12A2;CNNM3
Neuron Projection Development (GO:0031175)	4/206	0.33578387460007636	0.521921296611684	0	0	1.38005657708628	1.506038569615634	ARHGEF7;RAB6A;ATP7A;ZPR1
Regulation of Dendrite Morphogenesis (GO:0048814)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	CUL7
Regulation of Supramolecular Fiber Organization (GO:1902903)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	HAX1
Cell-Substrate Junction Assembly (GO:0007044)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	ARHGEF7
Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	CYLD
Tube Closure (GO:0060606)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	VANGL2
Negative Regulation of Wound Healing (GO:0061045)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	SLC12A2
Organelle Fusion (GO:0048284)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	PNPLA2
Positive Regulation of Protein Import Into Nucleus (GO:0042307)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	ZPR1
Protein Localization to Cell Junction (GO:1902414)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	STAU2
Protein Methylation (GO:0006479)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	RAB6A
Regulation of Androgen Receptor Signaling Pathway (GO:0060765)	1/29	0.33968852793971965	0.5222627367436123	0	0	2.4846037354871275	2.6826916890441943	SAFB2
Actomyosin Structure Organization (GO:0031032)	2/85	0.34058066216716587	0.5226035948017831	0	0	1.6776040331538922	1.8069528203266356	ITGB1;EPB41L2
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	2/85	0.34058066216716587	0.5226035948017831	0	0	1.6776040331538922	1.8069528203266356	APLP2;ARHGEF7
Integrin-Mediated Signaling Pathway (GO:0007229)	2/86	0.3457484854224291	0.5288760551086011	0	0	1.657548125633232	1.7603885260489014	ITGB1;ADAMTS1
L-amino Acid Transport (GO:0015807)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	SLC3A2
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	ABCD3
Vesicle Coating (GO:0006901)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	AP3M2
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	ITGB1
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	ATM
Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	PTPN1
Neural Tube Closure (GO:0001843)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	VANGL2
Positive Regulation of Calcium Ion Transport (GO:0051928)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	ATP2B1
Positive Regulation of Microtubule Polymerization (GO:0031116)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	CDK5RAP2
Positive Regulation of Response to Wounding (GO:1903036)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	ITGB1
Protein Insertion Into ER Membrane (GO:0045048)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	NOMO1
Regulation of Cell Morphogenesis (GO:0022604)	1/30	0.3490785508061261	0.5288760551086011	0	0	2.3988058974046544	2.5246431963915192	MOV10
Supramolecular Fiber Organization (GO:0097435)	6/339	0.3508606676816737	0.5303613900447629	0	0	1.256270659148357	1.3157752913907106	MYO1E;ELMO2;KATNB1;P3H4;PLOD2;ATP7A
Regulation of Endothelial Cell Proliferation (GO:0001936)	2/87	0.3509030646024803	0.5303613900447629	0	0	1.6379641218189402	1.7153501673450966	AGGF1;SYNJ2BP
Regulation of Cold-Induced Thermogenesis (GO:0120161)	3/148	0.3510795089969181	0.5303613900447629	0	0	1.4409866241256597	1.508342027588715	TLE3;PRKAB2;IGF1R
Regulation of Angiogenesis (GO:0045765)	4/211	0.35188214348187313	0.5310593046352761	0	0	1.346376811594203	1.4062353501248583	ITGB1;ADAMTS1;AGGF1;SYNJ2BP
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/88	0.35604373486849106	0.532042907222051	0	0	1.6188355599538182	1.671774242751785	ZW10;KNTC1
Positive Regulation of Protein Kinase Activity (GO:0045860)	2/88	0.35604373486849106	0.532042907222051	0	0	1.6188355599538182	1.671774242751785	PTPN1;SYAP1
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	2/88	0.35604373486849106	0.532042907222051	0	0	1.6188355599538182	1.671774242751785	STUB1;MTOR
Negative Regulation of Signal Transduction (GO:0009968)	5/277	0.3579418991778105	0.532042907222051	0	0	1.2810984608897322	1.3161808279464626	PTPN1;CUL7;GPC1;GPC3;SLC27A4
Activation of GTPase Activity (GO:0090630)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	SLC27A4
Regulation of Spindle Assembly (GO:0090169)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	EML3
Regulation of Transcription by RNA Polymerase I (GO:0006356)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	MYO1E
Transition Metal Ion Transport (GO:0000041)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	ATP7A
Vacuolar Acidification (GO:0007035)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	ATP6V1A
Homologous Chromosome Pairing at Meiosis (GO:0007129)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	P3H4
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	ITGB1
Morphogenesis of an Epithelium (GO:0002009)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	LIN7C
Natural Killer Cell Mediated Immunity (GO:0002228)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	CEBPG
Negative Regulation of MAP Kinase Activity (GO:0043407)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	PTPN1
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	PGP
Positive Regulation of ATP-dependent Activity (GO:0032781)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	VMP1
Positive Regulation of Lamellipodium Organization (GO:1902745)	1/31	0.35833550518483237	0.532042907222051	0	0	2.3187279151943465	2.3796769911372126	ARHGEF7
Phosphate-Containing Compound Metabolic Process (GO:0006796)	3/150	0.3588264856989026	0.5322649773592666	0	0	1.421236110102404	1.4566481038252657	GPX4;LPCAT4;AGPAT2
Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)	2/89	0.36116985268768204	0.5352317493727151	0	0	1.6001467351430667	1.629600516473818	PTK7;GPC3
Negative Regulation of Apoptotic Process (GO:0043066)	8/475	0.3625817354216212	0.5368137944181457	0	0	1.1947366787698228	1.2120667561310579	ITGB1;DNAJC3;SET;HAX1;TSC22D1;BNIP1;MTOR;IGF1R
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	2/90	0.36628079552096704	0.5374034900174197	0	0	1.5818826563507415	1.5887718167784015	FMR1;AGRN
Protein Dephosphorylation (GO:0006470)	2/90	0.36628079552096704	0.5374034900174197	0	0	1.5818826563507415	1.5887718167784015	PTPN1;PTPRF
Axon Guidance (GO:0007411)	3/152	0.3665605514509852	0.5374034900174197	0	0	1.4020158112207122	1.4070512293558535	CYFIP2;VANGL2;NRXN3
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	MADD
Regulation of Postsynapse Organization (GO:0099175)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	CYFIP2
Bile Acid Metabolic Process (GO:0008206)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	ABCD3
Regulation of Regulated Secretory Pathway (GO:1903305)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	RAB5A
Membrane Depolarization (GO:0051899)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	CHRNA5
miRNA Processing (GO:0035196)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	PUM2
Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	CEBPG
Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	RPL11
Protein Localization to Golgi Apparatus (GO:0034067)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	RAB6A
Protein Targeting to Vacuole (GO:0006623)	1/32	0.3674612702749002	0.5374034900174197	0	0	2.243816254416961	2.2463682653183734	SCARB2
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	4/216	0.3679861300217969	0.537666707313947	0	0	1.3142857142857143	1.3139046130673226	CYLD;TLE3;PTK7;GPC3
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	2/91	0.3713759612523439	0.5416044187019683	0	0	1.5640290062953224	1.5492338500074987	FBXO11;MTOR
Protein K48-linked Ubiquitination (GO:0070936)	2/91	0.3713759612523439	0.5416044187019683	0	0	1.5640290062953224	1.5492338500074987	KCMF1;KBTBD7
RNA Splicing (GO:0008380)	2/92	0.37645476780945514	0.545443821994783	0	0	1.5465721040189124	1.5109350269802604	DHX16;RNPC3
Regulation of Small Molecule Metabolic Process (GO:0062012)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	SIRT5
Signal Release From Synapse (GO:0099643)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	LIN7C
Negative Regulation of JNK Cascade (GO:0046329)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	CYLD
Positive Regulation of Cell Development (GO:0010720)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	NAP1L1
Protein Localization to Chromatin (GO:0071168)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	MMS22L
Regulation of Amyloid-Beta Formation (GO:1902003)	1/33	0.3764576988238528	0.545443821994783	0	0	2.1735865724381624	2.123484514632926	RTN3
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	4/219	0.37763991345645553	0.5466486769532165	0	0	1.2957475083056478	1.2618172549002822	ITGB1;HAX1;MTOR;IGF1R
Negative Regulation of Angiogenesis (GO:0016525)	2/93	0.38151665269454743	0.5498131671772329	0	0	1.5294988699244019	1.4738263019801991	SLC12A2;SYNJ2BP
Positive Regulation of DNA Repair (GO:0045739)	2/93	0.38151665269454743	0.5498131671772329	0	0	1.5294988699244019	1.4738263019801991	CEBPG;ATM
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	2/93	0.38151665269454743	0.5498131671772329	0	0	1.5294988699244019	1.4738263019801991	SDC4;SDC1
Regulation of Developmental Growth (GO:0048638)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	LIN7C
Regulation of Gluconeogenesis (GO:0006111)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	PGP
Cellular Response to Osmotic Stress (GO:0071470)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	MTOR
Response to Exogenous dsRNA (GO:0043330)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	SLC3A2
Triglyceride Homeostasis (GO:0070328)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	PNPLA2
Liver Development (GO:0001889)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	CEBPG
Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	KATNB1
Negative Regulation of Small Molecule Metabolic Process (GO:0062014)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	PGP
Organophosphate Biosynthetic Process (GO:0090407)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	AGPAT4
Positive Regulation of Carbohydrate Metabolic Process (GO:0045913)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	MTOR
Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	ATM
Regulation of JUN Kinase Activity (GO:0043506)	1/34	0.3853266174524228	0.5498131671772329	0	0	2.1076132348217156	2.0099547569576397	PTPN1
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	3/157	0.38582142712757717	0.5498131671772329	0	0	1.3561491888894024	1.2915702332401098	MADD;ARHGAP17;KBTBD7
Neuron Projection Morphogenesis (GO:0048812)	3/157	0.38582142712757717	0.5498131671772329	0	0	1.3561491888894024	1.2915702332401098	APLP2;ATP7A;ARHGEF7
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	2/94	0.3865610727425874	0.5498619638738081	0	0	1.5127967930928152	1.437861022045128	SYAP1;MTOR
Lipid Biosynthetic Process (GO:0008610)	2/94	0.3865610727425874	0.5498619638738081	0	0	1.5127967930928152	1.437861022045128	ABCD3;AGPAT4
Intracellular Signaling Cassette (GO:0141124)	6/354	0.3887867062195061	0.5525236782098542	0	0	1.2011907715207144	1.134794229472216	JUN;PABPN1;CEBPG;TAB3;STUB1;IGF1R
Regulation of Cellular Component Organization (GO:0051128)	3/159	0.39348925800590506	0.5554745574180795	0	0	1.3386257870243636	1.248538292995774	PTPN1;URI1;MTOR
Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	CHRNA5
Regulation of p38MAPK Cascade (GO:1900744)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	CYLD
Dendrite Morphogenesis (GO:0048813)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	ARHGEF7
Smoothened Signaling Pathway (GO:0007224)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	CC2D2A
Neurotransmitter Secretion (GO:0007269)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	LIN7C
Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	PTPN1
Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	ARHGEF7
Protein Localization to Lysosome (GO:0061462)	1/35	0.39406982713559713	0.5554745574180795	0	0	2.0455206817709417	1.9048444134772005	SCARB2
B Cell Activation (GO:0042113)	2/96	0.3965954378482897	0.5575420179997103	0	0	1.480458729440169	1.369185328533367	ITGB1;CEBPG
